"","filename","train_acc","val_acc","train_auc","val_auc","train_los","val_los","val_mmc","tn","fp","fn","tp","time","ep_stopped","index_fold","seed","date_time","dataset","representation","color_img","model","bin","taxa","estop","padding","type_evaluate","whole","resolution","autofit_data","scale_mode","bin_scale","del0","rep_bin","rep_bin_model"
"2430","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.846,0.444,0.948,0.45,0.561,0.735,-0.1,2,3,2,2,624.162,10,3,0,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2431","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.636,1,0.8,0.105,0.572,0.311,3,3,1,4,646.721,44,3,1,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2432","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.727,1,0.8,0.007,0.527,0.449,5,1,2,3,679.74,114,3,2,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2433","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.911,0.5,0.963,0.6,0.498,0.699,0,3,2,3,2,701.456,16,3,3,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2434","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.978,0.6,1,0.84,0.167,0.626,0.218,2,3,1,4,725.08,37,3,4,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2435","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.8,1,0.84,0.056,0.552,0.655,5,0,2,3,751.654,50,3,5,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2436","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.911,0.4,0.97,0.44,0.477,0.734,-0.2,2,3,3,2,771.402,13,3,6,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2437","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.867,0.6,0.931,0.44,0.555,0.717,0.218,2,3,1,4,791.956,10,3,7,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2438","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.967,0.7,0.998,0.68,0.357,0.661,0.408,4,1,2,3,817.164,20,3,8,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2439","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,1,1,1,0,0.082,1,5,0,0,4,903.339,500,3,9,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2440","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.778,1,0.7,0.039,0.63,0.55,4,1,1,3,929.049,51,4,0,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2441","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.798,0.455,0.92,0.4,0.6,0.732,-0.069,2,4,2,3,953.432,10,4,1,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2442","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.818,1,0.833,0.011,0.447,0.633,5,1,1,4,981.821,88,4,2,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2443","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.9,0.5,0.979,0.64,0.496,0.692,0,4,1,4,1,1004.497,15,4,3,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2444","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.8,1,0.76,0.081,0.538,0.6,4,1,1,4,1030.773,45,4,4,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2445","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.7,1,0.92,0.005,0.422,0.408,3,2,1,4,1070.266,140,4,5,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2446","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.933,0.5,0.993,0.56,0.443,0.663,0,2,3,2,3,1095.16,17,4,6,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2447","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.7,1,0.92,0.011,0.524,0.5,2,3,0,5,1132.405,109,4,7,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2448","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.5,1,0.68,0.112,0.679,0,2,3,2,3,1156.273,36,4,8,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2449","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.901,0.556,0.963,0.5,0.497,0.723,0.1,3,2,2,2,1177.638,14,4,9,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2450","/home/ubuntu/sncs2020/results/vogtmannhighf_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200324_021659c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.778,1,0.9,0.009,0.39,0.55,4,1,1,3,1208.638,98,5,0,"20200324_021659","Vogtmann","fill_high","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_high_SPB_NA_cnn_l1f64"
"2601","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.86,0.625,0.957,0.73,0.424,0.666,0.238,4,3,3,6,13.846,18,0,1,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2602","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.625,1,0.73,0.13,0.565,0.27,5,2,4,5,29.442,40,0,2,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2603","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.86,0.562,0.959,0.619,0.452,0.675,0.073,2,5,2,7,43.063,17,0,3,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2604","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.875,1,0.937,0.022,0.31,0.746,6,1,1,8,62.583,75,0,4,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2605","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.733,1,0.889,0.006,0.415,0.444,4,2,2,7,91.701,124,0,5,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2606","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.985,0.733,1,0.759,0.162,0.578,0.444,4,2,2,7,114.085,36,0,6,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2607","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.985,0.867,0.998,0.87,0.206,0.518,0.764,6,0,2,7,138.902,32,0,7,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2608","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.971,0.733,0.997,0.778,0.233,0.505,0.444,4,2,2,7,162.755,31,0,8,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2609","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.857,1,0.917,0.066,0.396,0.73,4,2,0,8,192.181,53,0,9,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2610","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.993,0.643,1,0.688,0.135,0.584,0.289,4,2,3,5,221.638,36,1,0,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2611","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.618,0.562,0.934,0.365,0.612,0.713,0,0,7,0,9,243.257,9,1,1,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2612","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.985,0.812,1,0.714,0.199,0.604,0.63,6,1,2,7,269.785,32,1,2,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2613","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.812,1,0.937,0.02,0.365,0.63,6,1,2,7,309.611,78,1,3,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2614","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.938,1,0.984,0,0.146,0.882,7,0,1,8,438.884,500,1,4,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2615","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.854,0.733,0.961,0.648,0.453,0.67,0.491,5,1,3,6,464.581,16,1,5,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2616","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.978,0.667,0.998,0.778,0.198,0.594,0.389,5,1,4,5,498.734,31,1,6,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2617","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.733,1,0.778,0.055,0.527,0.431,3,3,1,8,537.479,54,1,7,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2618","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.733,1,0.907,0.017,0.337,0.444,4,2,2,7,576.051,83,1,8,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2619","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.957,0.786,0.996,0.812,0.253,0.532,0.559,4,2,1,7,607.832,28,1,9,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2620","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.964,0.714,0.997,0.75,0.221,0.573,0.411,3,3,1,7,636.153,29,2,0,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2621","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.926,0.688,0.979,0.667,0.318,0.638,0.358,4,3,2,7,669.14,24,2,1,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2622","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",1,0.875,1,0.873,0.067,0.48,0.746,6,1,1,8,699.516,51,2,2,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
"2623","/home/ubuntu/sncs2020/results/zeller_fillspix_r0p1.0spbm0.0a1.0gray_nb10_aun_0.0_1.0/a5_nonecaffe_estopc5_cnn_o1adam_lr-1.0de0.0e500_20200323_170811c255.0di-1ch1_l1f64dfc0.0p1dcnn0.0padyfile_sum_ok.txt",0.882,0.562,0.955,0.635,0.408,0.655,0.098,3,4,3,6,728.307,19,2,3,"20200323_170811","Zeller","fill_phy","gray","cnn_l1f64","SPB",NA,"estop5","yes","internal","no","autofit","scale_range_0_1",NA,"SPB_NA","no","SPB_NA_scale_range_0_1","fill_phy_SPB_NA_cnn_l1f64"
